Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000004113,Cacna1b,-0.0022021086500937847,0.7556864321003378,0.9981856880396863,13,0.0028826539666755584,12
ENSMUSG00000115801,AC160336.1,-0.002202992113814031,0.8053432671305379,0.9981856880396863,10,0.001144394031409688,10
ENSMUSG00000061755,Bod1l,-0.002203061012913529,0.8235878285354596,0.9981856880396863,74,0.012182725115312744,70
ENSMUSG00000041712,Ubr7,-0.002204087005987979,0.8052132667159575,0.9981856880396863,69,0.026365329182784347,62
ENSMUSG00000097016,Gm26708,-0.002204429546645063,0.824739557532185,0.9981856880396863,7,0.0003985263330390375,7
ENSMUSG00000044927,H1fx,-0.0022050209917924284,0.8424326889550829,0.9981856880396863,75,0.010080910807781309,70
ENSMUSG00000028883,Sema3a,-0.0022067686824819555,0.8147125779796202,0.9981856880396863,12,0.002244450278073207,12
ENSMUSG00000075302,Erich2,-0.002208186648519911,0.755392795755244,0.9981856880396863,6,0.0016293245674597332,6
ENSMUSG00000045273,Cenph,-0.002208317003943564,0.7199662413453483,0.9981856880396863,17,0.00436690208883898,17
ENSMUSG00000100967,Gm29666,-0.0022084040341431264,0.7990167291059864,0.9981856880396863,6,0.0006307171141547764,6
ENSMUSG00000024269,Tpgs2,-0.0022107675490618296,0.7017802870754482,0.9981856880396863,43,0.015129079557128612,39
ENSMUSG00000030638,Sh3gl3,-0.002210832709375082,0.7437635736225112,0.9981856880396863,15,0.006918525545377569,15
ENSMUSG00000046818,Ddit4l,-0.0022110893047252583,0.7854778544693132,0.9981856880396863,4,0.0005110545456309418,4
ENSMUSG00000079184,Mphosph8,-0.0022112059615725104,0.8355748484808485,0.9981856880396863,66,0.010233101793754175,62
ENSMUSG00000031409,Tceal6,-0.002211857523208314,0.8196890981805819,0.9981856880396863,5,0.0002943114546479758,5
ENSMUSG00000032410,Xrn1,-0.0022122584539621968,0.7879820848685386,0.9981856880396863,123,0.043342691846129294,100
ENSMUSG00000089789,Rdh1,-0.00221324074117251,0.8223692286842752,0.9981856880396863,5,0.00043020875736573405,5
ENSMUSG00000040913,Fbxw4,-0.002213573961770065,0.835853933070373,0.9981856880396863,47,0.006818008488736021,44
ENSMUSG00000075316,Scn9a,-0.002213611092569724,0.8106345839210258,0.9981856880396863,4,0.00029874444225069574,4
ENSMUSG00000032673,Prorsd1,-0.0022152318943819433,0.8248112859127571,0.9981856880396863,84,0.012595823048407572,78
ENSMUSG00000017978,Cadps2,-0.002215939617367129,0.7838321468563795,0.9981856880396863,58,0.010012980077882677,52
ENSMUSG00000042099,Kank3,-0.002216999363551887,0.6386106636254139,0.9981856880396863,32,0.02577140776100312,32
ENSMUSG00000028289,Epha7,-0.0022171648425939627,0.832136136634757,0.9981856880396863,14,0.001740478474525944,13
ENSMUSG00000028718,Stil,-0.0022178581612521692,0.6309755272408579,0.9981856880396863,13,0.013202248036177863,13
ENSMUSG00000040950,Mgl2,-0.002219072819905109,0.8048066172700449,0.9981856880396863,30,0.007483882383971242,29
ENSMUSG00000052751,Repin1,-0.0022191531864950353,0.7777954148053658,0.9981856880396863,32,0.00924785186621599,32
ENSMUSG00000062638,Btnl1,-0.002219937597065905,0.8439542244766924,0.9981856880396863,908,0.14900019758996647,478
ENSMUSG00000038489,Polr2l,-0.0022202386051408188,0.8331253316090758,0.9981856880396863,245,0.07104330817593103,189
ENSMUSG00000050473,Slc35d3,-0.002221304227980356,0.8132751084606724,0.9981856880396863,5,0.0002943570776950398,5
ENSMUSG00000028807,Zbtb8a,-0.0022223437070772473,0.8339453775915978,0.9981856880396863,44,0.007344994360806326,41
ENSMUSG00000038347,Tcte2,-0.0022227042546768467,0.8215332475088032,0.9981856880396863,4,0.000390448301849601,4
ENSMUSG00000010086,Rnf112,-0.0022241164800299446,0.8085114437573505,0.9981856880396863,4,0.0004217612265477883,4
ENSMUSG00000092250,Gm20467,-0.0022241533184566066,0.6571212921744727,0.9981856880396863,16,0.04769283502491041,16
ENSMUSG00000039087,Rreb1,-0.002224673747890176,0.839228605074087,0.9981856880396863,133,0.021958546508413727,114
ENSMUSG00000030589,Rasgrp4,-0.002225117979285419,0.8025728265056307,0.9981856880396863,13,0.002360637203911073,13
ENSMUSG00000075588,Hoxb2,-0.0022277887773734495,0.8299070450384257,0.9981856880396863,44,0.005874784467319422,42
ENSMUSG00000082361,Btc,-0.002228372143634504,0.7938226456093849,0.9981856880396863,16,0.012957860770982075,16
ENSMUSG00000030706,Mrpl48,-0.0022294433966022773,0.8348699761955288,0.9981856880396863,219,0.029003803604768372,174
ENSMUSG00000021391,Cenpp,-0.0022302970799062145,0.7200736880988509,0.9981856880396863,20,0.022527259100087363,18
ENSMUSG00000057265,Bbof1,-0.002230861717366505,0.7893466185461705,0.9981856880396863,5,0.0004993916361028974,5
ENSMUSG00000054690,Emcn,-0.002231190495895482,0.7129828159411049,0.9981856880396863,30,0.010706646969539275,29
ENSMUSG00000031302,Nlgn3,-0.002231446079557762,0.783302701356847,0.9981856880396863,7,0.0015964654258626347,7
ENSMUSG00000022828,Gtf2e1,-0.0022324578140009333,0.806144227194439,0.9981856880396863,57,0.02328369357118773,56
ENSMUSG00000062960,Kdr,-0.0022329275658656595,0.8348147600975258,0.9981856880396863,65,0.00897510489942701,61
ENSMUSG00000037386,Rims2,-0.0022336794158195083,0.8152144570040062,0.9981856880396863,4,0.0003725165815217041,4
ENSMUSG00000075028,Prdm11,-0.0022353614558208,0.65877379627749,0.9981856880396863,11,0.003336387202430735,11
ENSMUSG00000063488,Zkscan7,-0.0022375207294831915,0.7717868326893556,0.9981856880396863,25,0.009726225123273157,24
ENSMUSG00000068877,Selenbp2,-0.002237779372890932,0.8051563390573733,0.9981856880396863,7,0.0009769256705110683,7
ENSMUSG00000035697,Arhgap45,-0.00223818958580749,0.8398365527632822,0.9981856880396863,225,0.039607515960733856,188
ENSMUSG00000000673,Haao,-0.0022384044722240978,0.7963352511031514,0.9981856880396863,6,0.00039717332483109286,6
ENSMUSG00000104445,Rhbg,-0.0022399370918027503,0.8208605002371958,0.9981856880396863,170,0.03667221360155448,143
ENSMUSG00000037253,Mex3c,-0.0022403766349383004,0.8130404550661106,0.9981856880396863,173,0.0738040496141249,154
ENSMUSG00000008461,Fut1,-0.002241087103732767,0.8219195169003699,0.9981856880396863,8,0.0008772206317400668,8
ENSMUSG00000017210,Med24,-0.0022413682507673835,0.8380559654403781,0.9981856880396863,230,0.03190911958830224,192
ENSMUSG00000026649,Cfap126,-0.0022415599252049857,0.8035024213781792,0.9981856880396863,6,0.0011859253845904227,5
ENSMUSG00000021820,Camk2g,-0.002243708768672411,0.7851942748969797,0.9981856880396863,93,0.024838870541867085,80
ENSMUSG00000052713,Zfp608,-0.0022441521989283626,0.7872071613076113,0.9981856880396863,33,0.007821394358955824,32
ENSMUSG00000001891,Ugp2,-0.0022447646352496933,0.8362826331198151,0.9981856880396863,580,0.11266365095627523,365
ENSMUSG00000066366,Serpina1a,-0.002245190494763945,0.8093300340005368,0.9981856880396863,5,0.0003096446531339175,5
ENSMUSG00000046834,Krt1,-0.002245892917607827,0.7979831259683408,0.9981856880396863,4,0.0006061654332629095,4
ENSMUSG00000025759,Mfsd8,-0.002246063659692799,0.8164716179026541,0.9981856880396863,74,0.017508463690260843,65
ENSMUSG00000111293,Gm34006,-0.0022462495743255243,0.8027931959281581,0.9981856880396863,5,0.0007746371710824469,5
ENSMUSG00000072872,Rybp,-0.0022467980371794908,0.8394575012530976,0.9981856880396863,127,0.016684520228964786,113
ENSMUSG00000048200,Cracr2b,-0.0022481925009515194,0.83363578611264,0.9981856880396863,117,0.021503864384521322,106
ENSMUSG00000038872,Zfhx3,-0.0022499653166034674,0.7290302406597391,0.9981856880396863,34,0.016891130489390758,31
ENSMUSG00000034480,Diaph2,-0.0022506366727195397,0.6787272996509479,0.9981856880396863,43,0.018354570111014747,43
ENSMUSG00000040860,Crocc,-0.0022507507005870234,0.7505546260412221,0.9981856880396863,15,0.0018497537426628641,15
ENSMUSG00000074071,Fam169b,-0.002251211056221769,0.819124305947215,0.9981856880396863,7,0.00042283942338552585,7
ENSMUSG00000024330,Col11a2,-0.002253320169449728,0.7483610075039934,0.9981856880396863,12,0.00140756989824423,11
ENSMUSG00000028709,Mob3c,-0.002254290295683801,0.8393858568624332,0.9981856880396863,117,0.014917686759316814,103
ENSMUSG00000038528,Mfsd4b5,-0.002254877292112311,0.8088336183965597,0.9981856880396863,11,0.002472794881730543,11
ENSMUSG00000027338,Prnd,-0.0022553591864797736,0.7991519671162183,0.9981856880396863,6,0.0011084707571885563,6
ENSMUSG00000025489,Ifitm5,-0.002255972886467662,0.7892985241184589,0.9981856880396863,5,0.0005252669081140715,5
ENSMUSG00000087088,Gm16638,-0.002256401864269474,0.6733987801560781,0.9981856880396863,16,0.010453624480242651,16
ENSMUSG00000015962,1700016C15Rik,-0.002257601933742902,0.6946199778755051,0.9981856880396863,16,0.005836985989867446,16
ENSMUSG00000016194,Hsd11b1,-0.002257843249583409,0.8000563082193037,0.9981856880396863,29,0.006557175968977809,28
ENSMUSG00000021047,Nova1,-0.0022580715336511124,0.7932606115276092,0.9981856880396863,5,0.0005483769957925906,5
ENSMUSG00000086915,Gm16364,-0.0022581927781782883,0.7969016332761685,0.9981856880396863,8,0.0007938286465045513,8
ENSMUSG00000058470,Gm8369,-0.002258222689935988,0.7355242022511392,0.9981856880396863,13,0.00301319019377842,13
ENSMUSG00000024645,Timm21,-0.0022582870598441018,0.7968587861126591,0.9981856880396863,78,0.014507066296368653,72
ENSMUSG00000085720,Gm7854,-0.0022584554775109023,0.7631511306350465,0.9981856880396863,10,0.0012113319448348457,10
ENSMUSG00000020974,Pole2,-0.0022589961989111416,0.827437323182761,0.9981856880396863,15,0.0019783909057690878,14
ENSMUSG00000033715,Akr1c14,-0.0022597546852100346,0.8316559065984492,0.9981856880396863,63,0.01007367499099898,60
ENSMUSG00000041907,Gpr45,-0.002261007287072304,0.7937775400109379,0.9981856880396863,5,0.0005713614638487568,5
ENSMUSG00000024236,Svil,-0.0022612566459040227,0.8373917722990121,0.9981856880396863,266,0.04071368863701124,205
ENSMUSG00000034826,Nup54,-0.0022619931554020115,0.8013687478505631,0.9981856880396863,51,0.012308703796230249,48
ENSMUSG00000000214,Th,-0.002262355356700889,0.7388719878232983,0.9981856880396863,6,0.0004945686639603598,5
ENSMUSG00000059493,Nhs,-0.002263004439906346,0.7927735305543633,0.9981856880396863,11,0.00797217188552458,11
ENSMUSG00000056665,Them6,-0.0022642170507963673,0.7957181739960848,0.9981856880396863,13,0.003552481203315974,12
ENSMUSG00000051934,Spats2,-0.0022647513982962707,0.7857502954692387,0.9981856880396863,65,0.01867896131516235,62
ENSMUSG00000062470,Fbxl12os,-0.0022648632363070475,0.7423295830973391,0.9981856880396863,7,0.0012993545739642862,7
ENSMUSG00000042793,Lgr6,-0.002264908791952627,0.8048330711902528,0.9981856880396863,5,0.0004105622994606531,4
ENSMUSG00000050890,Pdik1l,-0.002265110572063016,0.8091803884216283,0.9981856880396863,43,0.0062773810358578725,37
ENSMUSG00000044583,Tlr7,-0.0022656554207899702,0.7995468717455908,0.9981856880396863,9,0.0011566108429406283,9
ENSMUSG00000086677,Tvp23bos,-0.002266372364771214,0.8155784902924288,0.9981856880396863,5,0.00028588534471685276,5
ENSMUSG00000027075,Slc43a1,-0.0022668309298686266,0.578042505217641,0.9981856880396863,23,0.013795121604551697,21
ENSMUSG00000097482,Gm17634,-0.002268846524722069,0.7072016726414493,0.9981856880396863,22,0.022593904912356903,21
ENSMUSG00000017724,Etv4,-0.0022690064566148697,0.8135263689887571,0.9981856880396863,5,0.00036544417794220365,5
ENSMUSG00000032988,Slc16a8,-0.00227072757837597,0.8119766220085263,0.9981856880396863,7,0.000672668796686171,7
ENSMUSG00000063015,Ccni,-0.002271521699123542,0.8376804980900925,0.9981856880396863,743,0.16019374460499072,437
ENSMUSG00000034394,Lif,-0.0022715525837212858,0.8164083141116008,0.9981856880396863,5,0.0003343618423877072,5
ENSMUSG00000042215,Bag2,-0.0022748974342253494,0.8284418347717604,0.9981856880396863,70,0.00718160176121339,59
ENSMUSG00000014503,Pkd2l2,-0.002275529697484237,0.8126464925043186,0.9981856880396863,4,0.0002635058737835412,4
ENSMUSG00000005994,Tyrp1,-0.002276616501760927,0.8025690798383581,0.9981856880396863,6,0.10233707893963953,6
ENSMUSG00000051359,Ncald,-0.002277145408518335,0.8248002758380582,0.9981856880396863,116,0.021718956307392432,104
ENSMUSG00000026322,Htr4,-0.002277208350869188,0.7840990274373552,0.9981856880396863,7,0.0010656201246349334,7
ENSMUSG00000031767,Nudt7,-0.002277306322513761,0.8360953409940258,0.9981856880396863,63,0.0065380813679558275,61
ENSMUSG00000032047,Acat1,-0.002277691888977591,0.8276336603429002,0.9981856880396863,322,0.06561296663400226,252
ENSMUSG00000059406,Tmprss9,-0.0022777210773515847,0.8147419962422048,0.9981856880396863,4,0.0002574530136960908,4
ENSMUSG00000079598,Clec2l,-0.0022782877839005343,0.8009534707967871,0.9981856880396863,5,0.0005067404575193793,4
ENSMUSG00000026114,Cnga3,-0.0022787796047314167,0.7877969976721042,0.9981856880396863,4,0.00043204233125970884,4
ENSMUSG00000029106,Add1,-0.0022792357815079587,0.8359614551903466,0.9981856880396863,847,0.18802750141454552,478
ENSMUSG00000052584,Serp2,-0.0022799528951930456,0.7908889747515797,0.9981856880396863,10,0.0011764013797582284,9
ENSMUSG00000039476,Prrx2,-0.002280345597465219,0.803051894018628,0.9981856880396863,4,0.0003406390235351794,4
ENSMUSG00000004633,Chn2,-0.002281217564599987,0.8287035977585236,0.9981856880396863,158,0.024649630518142087,137
ENSMUSG00000025608,Podxl,-0.0022815728649349383,0.8138502752280087,0.9981856880396863,67,0.02125040535607154,63
ENSMUSG00000020941,Map3k14,-0.0022820376229064593,0.8234267095540876,0.9981856880396863,70,0.012289093060919486,63
ENSMUSG00000032020,Ubash3b,-0.0022825685802722634,0.6297941418544817,0.9981856880396863,21,0.004605369507281738,21
ENSMUSG00000009876,Cox4i2,-0.0022828218520701098,0.7822943390139872,0.9981856880396863,11,0.0013198645238166249,11
ENSMUSG00000025950,Idh1,-0.00228363373273385,0.8340657280688584,0.9981856880396863,627,0.18111683160938521,388
ENSMUSG00000031984,2810004N23Rik,-0.002283827833996801,0.8339772428068573,0.9981856880396863,73,0.00799945298815291,66
ENSMUSG00000027840,Wnt2b,-0.002284575763119923,0.7714201418335356,0.9981856880396863,6,0.0008709409870645012,6
ENSMUSG00000031137,Fgf13,-0.0022846370620814137,0.8327044222102415,0.9981856880396863,25,0.0020835452449093493,22
ENSMUSG00000040084,Bub1b,-0.0022853558038156644,0.8235428504684551,0.9981856880396863,90,0.02132524017894572,85
ENSMUSG00000028631,Kcnq4,-0.002286013955299864,0.8101116973446792,0.9981856880396863,28,0.011200355642869676,28
ENSMUSG00000036452,Arhgap26,-0.0022864281510598895,0.8338314866183693,0.9981856880396863,139,0.020166192630441213,122
ENSMUSG00000001366,Fbxo9,-0.0022869402347245418,0.825157599726109,0.9981856880396863,311,0.11462126727793487,233
ENSMUSG00000035890,Rnf126,-0.0022881021096545894,0.8229406896361079,0.9981856880396863,267,0.05100871949383562,203
ENSMUSG00000060538,Tmem219,-0.0022893070518482488,0.8328875232355466,0.9981856880396863,149,0.021073833362792446,134
ENSMUSG00000022668,Gtpbp8,-0.0022899016784443927,0.7846991237693555,0.9981856880396863,53,0.02036055812492469,51
ENSMUSG00000102163,Gm36945,-0.002291300866299545,0.797627530040701,0.9981856880396863,4,0.0005488606659007897,4
ENSMUSG00000003500,Impdh1,-0.002292115814203383,0.8244615633582244,0.9981856880396863,66,0.0070211696409812835,59
ENSMUSG00000025511,Tspan4,-0.0022923530887117086,0.809554985870702,0.9981856880396863,78,0.014018144091470572,73
ENSMUSG00000031842,Pde4c,-0.002292368053738832,0.805292386845608,0.9981856880396863,20,0.00344209122128102,20
ENSMUSG00000030671,Pde3b,-0.002292872238898708,0.8259449736609217,0.9981856880396863,45,0.0067651917270470175,43
ENSMUSG00000021668,Polk,-0.002293370395295701,0.8141729277443557,0.9981856880396863,18,0.0017219897459799874,18
ENSMUSG00000055065,Ddx17,-0.002293436054860505,0.8356936087649439,0.9981856880396863,921,0.2910364449837297,494
ENSMUSG00000044788,Fads6,-0.002295323702717784,0.8021104289160382,0.9981856880396863,4,0.0003752037847374746,4
ENSMUSG00000031673,Cdh11,-0.002297656364203976,0.8182798212175325,0.9981856880396863,66,0.012096854778609183,61
ENSMUSG00000046603,Tcaim,-0.002297775968361031,0.8091676417468998,0.9981856880396863,33,0.00651370887378544,30
ENSMUSG00000040594,Ranbp17,-0.0022980553153774436,0.7783082594930719,0.9981856880396863,5,0.0006526084933994094,5
ENSMUSG00000074890,Lcmt2,-0.002298664848533644,0.7871713563289429,0.9981856880396863,44,0.023054133834229603,39
ENSMUSG00000038152,5033430I15Rik,-0.002298881774303071,0.8278336172553074,0.9981856880396863,15,0.0010303286404829838,15
ENSMUSG00000054000,Tusc1,-0.002302845956014297,0.8115359263192098,0.9981856880396863,29,0.007275949014899675,29
ENSMUSG00000029913,Prdm5,-0.0023038273012568025,0.8182029937214013,0.9981856880396863,6,0.0005292020148739216,6
ENSMUSG00000109130,Gm45187,-0.0023039516424041956,0.8043967491250434,0.9981856880396863,4,0.0002855111083027624,4
ENSMUSG00000047420,Fam180a,-0.0023044157077492917,0.7904353544687737,0.9981856880396863,4,0.00048489788515955457,4
ENSMUSG00000037784,Dzip1l,-0.0023048234223341513,0.7344126624854019,0.9981856880396863,10,0.0020200492399127063,10
ENSMUSG00000006313,Upk1a,-0.0023049887003782957,0.8264906539079866,0.9981856880396863,41,0.0070855201297856454,41
ENSMUSG00000043664,Tmem221,-0.002305780409699613,0.7876219732261839,0.9981856880396863,6,0.00043631140572681005,5
ENSMUSG00000066442,Mthfs,-0.0023060454036448134,0.7717304198330347,0.9981856880396863,35,0.010134258848767364,33
ENSMUSG00000022508,Bcl6,-0.0023065211582664813,0.8227428591754303,0.9981856880396863,29,0.0034949455015726894,27
ENSMUSG00000000901,Mmp11,-0.0023065528322168375,0.7649051004341728,0.9981856880396863,21,0.00548018019317126,21
ENSMUSG00000040621,Gemin8,-0.00230667165852767,0.8256722131382717,0.9981856880396863,18,0.002126320186739397,18
ENSMUSG00000039128,Cdc123,-0.0023067888715997413,0.8279345008519801,0.9981856880396863,240,0.0470277037566336,199
ENSMUSG00000054181,A930012O16Rik,-0.0023080351663765856,0.7869398507910976,0.9981856880396863,4,0.0002871418221753354,4
ENSMUSG00000066057,Gm1976,-0.002309231554359166,0.7959590423053909,0.9981856880396863,4,0.00027884438989692024,4
ENSMUSG00000019856,Fam184a,-0.0023096668364896832,0.8146737022859856,0.9981856880396863,6,0.000384639516492248,6
ENSMUSG00000022941,Ripply3,-0.0023115598844073034,0.764243219903935,0.9981856880396863,6,0.0010902073287795628,6
ENSMUSG00000074256,Gm10655,-0.0023116146642101158,0.8166506780668819,0.9981856880396863,6,0.0006879379365830991,6
ENSMUSG00000052363,Zdhhc19,-0.0023128666721936534,0.8269215361244456,0.9981856880396863,32,0.002940891997426256,30
ENSMUSG00000063810,Alms1,-0.002312893502720565,0.7407003279176543,0.9981856880396863,14,0.004736755654377357,13
ENSMUSG00000099083,Atf7,-0.002313619455974924,0.8204591568057727,0.9981856880396863,62,0.007604424262002103,57
ENSMUSG00000028532,Cachd1,-0.0023141429226924137,0.8176321620299883,0.9981856880396863,104,0.05041880337174034,98
ENSMUSG00000006546,Cryba2,-0.002314395381752694,0.7907170779973977,0.9981856880396863,6,0.0009243469830841453,6
ENSMUSG00000031971,Ccsap,-0.002314625537728132,0.7989831872586889,0.9981856880396863,6,0.0010295812969245855,6
ENSMUSG00000029368,Alb,-0.0023149208138771985,0.7817313139599772,0.9981856880396863,6,0.0010033808573235317,6
ENSMUSG00000054934,Kcnmb4,-0.002316895596719027,0.7959340881658603,0.9981856880396863,7,0.0007303841555172629,7
ENSMUSG00000025702,March8,-0.0023176958156507963,0.8215105439764421,0.9981856880396863,264,0.08346494360694043,200
ENSMUSG00000023349,Clec4n,-0.0023181202767384923,0.763385678308703,0.9981856880396863,54,0.014022703173520293,53
ENSMUSG00000031274,Col4a5,-0.0023185204974136217,0.8110026415204331,0.9981856880396863,28,0.0031109145517180504,27
ENSMUSG00000049807,Arhgap23,-0.0023186386957879325,0.7484480620861909,0.9981856880396863,42,0.00709919225039258,41
ENSMUSG00000030592,Ryr1,-0.0023194177360889292,0.7432088934162755,0.9981856880396863,8,0.0015873104655984758,7
ENSMUSG00000109587,Gm31105,-0.0023198943936690373,0.8192604877274922,0.9981856880396863,15,0.001774158314789703,15
ENSMUSG00000087516,Tbx3os1,-0.0023200681497699445,0.7436851296544778,0.9981856880396863,9,0.0017832827776423168,9
ENSMUSG00000025867,Cplx2,-0.0023216702789758672,0.8275166187603431,0.9981856880396863,59,0.007567626095120875,55
ENSMUSG00000084866,A930006K02Rik,-0.0023224569836536643,0.8056248275394695,0.9981856880396863,5,0.0005542563770619317,5
ENSMUSG00000055485,Soga1,-0.0023227646743957243,0.7992093323130556,0.9981856880396863,4,0.000414687624047994,4
ENSMUSG00000052565,Hist1h1d,-0.00232284355969966,0.807804116563608,0.9981856880396863,9,0.0008320831007008312,8
ENSMUSG00000031022,BC051019,-0.0023251224736900015,0.7852042448695099,0.9981856880396863,6,0.0005714270021185417,6
ENSMUSG00000074194,Zfp791,-0.0023271373809896777,0.7967836361066276,0.9981856880396863,6,0.0006807183463821464,6
ENSMUSG00000028454,Pigo,-0.0023291112088508702,0.8201073908442398,0.9981856880396863,123,0.017157096519438107,112
ENSMUSG00000021219,Rgs6,-0.0023313468629968083,0.7894122015908176,0.9981856880396863,19,0.0030079186893141297,18
ENSMUSG00000027835,Pdcd10,-0.00233156949406648,0.831271792359179,0.9981856880396863,639,0.12938236657215924,400
ENSMUSG00000114784,Gm47754,-0.0023345067632642587,0.8084260553653847,0.9981856880396863,4,0.0002545969215382741,4
ENSMUSG00000039954,Stk32a,-0.002335079047463327,0.8066499710172856,0.9981856880396863,5,0.0005251400132305757,5
ENSMUSG00000097222,1010001N08Rik,-0.002335133556013057,0.7626393052399956,0.9981856880396863,9,0.001317252003525358,8
ENSMUSG00000025044,Msr1,-0.0023362027967519646,0.8252617196339311,0.9981856880396863,28,0.003266470429592817,28
ENSMUSG00000059883,Irak4,-0.00233901737455835,0.8245432178048292,0.9981856880396863,157,0.07354581416983787,138
ENSMUSG00000086434,Gm15200,-0.002339067750211559,0.8146432070960451,0.9981856880396863,46,0.006248058154091222,43
ENSMUSG00000051000,Fam160a1,-0.0023404944963374185,0.8202521766775188,0.9981856880396863,47,0.005629918673139437,40
ENSMUSG00000031626,Sorbs2,-0.002341435876264083,0.7562959275039213,0.9981856880396863,75,0.036749056155833945,72
ENSMUSG00000031066,Usp11,-0.0023417174194974703,0.8258894722197884,0.9981856880396863,35,0.005255139748017031,34
ENSMUSG00000097011,Gm4651,-0.002341992129593818,0.8013464368130931,0.9981856880396863,4,0.00033562937107218225,4
ENSMUSG00000043251,Exoc3l,-0.0023428630808056392,0.7867388146690307,0.9981856880396863,6,0.0007299688672615429,5
ENSMUSG00000100860,2010009K17Rik,-0.002343813183208745,0.7912433807120861,0.9981856880396863,5,0.0012898762632670398,5
ENSMUSG00000047342,Zfp286,-0.002344387740491037,0.7844268954464597,0.9981856880396863,7,0.0013002013998051828,6
ENSMUSG00000022601,Zbtb11,-0.002344771245940041,0.8006264639654492,0.9981856880396863,66,0.036956376877208076,64
ENSMUSG00000035206,Sppl2b,-0.00234513568454897,0.7982651476838181,0.9981856880396863,135,0.062443589515921334,113
ENSMUSG00000030107,Usp18,-0.0023460501347336996,0.8265643126294953,0.9981856880396863,86,0.011027771556204557,82
ENSMUSG00000029804,Herc3,-0.0023466834105744052,0.8225532421588424,0.9981856880396863,36,0.007003979427957631,34
ENSMUSG00000044991,Shld1,-0.002347056105827142,0.7795558365499979,0.9981856880396863,39,0.005807610809973119,37
ENSMUSG00000028040,Efna4,-0.002347649040172179,0.6830203958874428,0.9981856880396863,35,0.02631331648328558,34
ENSMUSG00000085227,6330418K02Rik,-0.00234777110742367,0.8202758195731408,0.9981856880396863,30,0.005842144401000568,30
ENSMUSG00000023980,Taf8,-0.0023479878095098066,0.8275591969108566,0.9981856880396863,48,0.006891167091289102,46
ENSMUSG00000029405,G3bp2,-0.0023485195418739935,0.8308674545088184,0.9981856880396863,692,0.12352555112753459,423
ENSMUSG00000037234,Hook3,-0.0023487925581531133,0.8105116318873897,0.9981856880396863,92,0.0320375029709967,81
ENSMUSG00000032181,Scg3,-0.0023489904690136,0.7967593074080902,0.9981856880396863,29,0.003615835413949869,28
ENSMUSG00000029169,Dhx15,-0.002349626500960468,0.8255854845554913,0.9981856880396863,424,0.17491047228789763,315
ENSMUSG00000032289,Thsd4,-0.002349808744413299,0.809303387279604,0.9981856880396863,15,0.0024962519216989356,15
ENSMUSG00000016619,Nup50,-0.002350080226602117,0.8185238727586395,0.9981856880396863,242,0.0462390992141056,193
ENSMUSG00000031258,Xkrx,-0.0023512597365897983,0.7975337805991272,0.9981856880396863,6,0.0006072701860367414,6
ENSMUSG00000026024,Als2,-0.0023512936253273107,0.740732220929206,0.9981856880396863,12,0.0016247404091440467,10
ENSMUSG00000031125,3830403N18Rik,-0.002352316703991085,0.7972776575834578,0.9981856880396863,5,0.0004713213438400165,5
ENSMUSG00000027016,Zfp385b,-0.0023523976468473916,0.7374287752350732,0.9981856880396863,29,0.009877081816717124,27
ENSMUSG00000071653,1810009A15Rik,-0.002353231587026165,0.8162802846432025,0.9981856880396863,13,0.0010126436934804798,13
ENSMUSG00000087128,Gm12655,-0.0023537219801687925,0.7770517913993875,0.9981856880396863,4,0.000409741129749189,4
ENSMUSG00000024420,Zfp521,-0.002354608209858629,0.7607052473011665,0.9981856880396863,15,0.00888266150200669,15
ENSMUSG00000037336,Mfsd2b,-0.0023546496816908382,0.7609024401126652,0.9981856880396863,11,0.0022637712903295607,11
ENSMUSG00000087331,1810021B22Rik,-0.0023573227368926517,0.8056886937066969,0.9981856880396863,8,0.0008043417791661056,8
ENSMUSG00000025551,Fgf14,-0.0023588597989930133,0.8060990547959402,0.9981856880396863,4,0.0004592287060387247,4
ENSMUSG00000038831,Ralgps1,-0.002358898920347597,0.6283291236010214,0.9981856880396863,42,0.04271020466627429,38
ENSMUSG00000074899,Sptbn5,-0.002359267829492978,0.7868432582884427,0.9981856880396863,6,0.0008740484036478805,6
ENSMUSG00000030138,Bms1,-0.002359607730188688,0.8090395141708705,0.9981856880396863,140,0.0809370903347099,124
ENSMUSG00000040627,Aicda,-0.002359648484262701,0.7626452857929282,0.9981856880396863,6,0.0008000270657125976,6
ENSMUSG00000033595,Lgi3,-0.0023598171812355597,0.786945756045518,0.9981856880396863,5,0.0010066273365996012,5
ENSMUSG00000035983,Gm7008,-0.0023601036101646646,0.7850259824305286,0.9981856880396863,5,0.00048577192314042193,5
ENSMUSG00000000743,Chmp1a,-0.0023602542104060376,0.8280149866296553,0.9981856880396863,750,0.15318730728523042,430
ENSMUSG00000028894,Inpp5b,-0.0023620398906706035,0.8178581425905632,0.9981856880396863,181,0.0420748591463581,158
ENSMUSG00000052428,Tmco1,-0.002363122219394231,0.819592151145311,0.9981856880396863,380,0.12282944827763422,277
ENSMUSG00000054226,Tprkb,-0.00236335672458081,0.8179504149355046,0.9981856880396863,128,0.02251552257702572,113
ENSMUSG00000052658,5830454E08Rik,-0.002364575766099398,0.7872450801679605,0.9981856880396863,7,0.0011277111050410828,6
